threshold,n_total,accepted_count,rejected_count,coverage_rate,rejection_rate,accepted_accuracy,model_name,crop,subset_name,is_calibrated
0.5,75,68,7,0.9066666666666666,0.09333333333333334,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.55,75,66,9,0.88,0.12,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.6,75,63,12,0.84,0.16,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.65,75,57,18,0.76,0.24,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.7,75,54,21,0.72,0.28,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.75,75,50,25,0.6666666666666666,0.3333333333333333,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.8,75,41,34,0.5466666666666666,0.4533333333333333,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.85,75,37,38,0.49333333333333335,0.5066666666666667,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.9,75,31,44,0.41333333333333333,0.5866666666666667,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.95,75,25,50,0.3333333333333333,0.6666666666666666,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,False
0.5,75,63,12,0.84,0.16,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.55,75,56,19,0.7466666666666667,0.25333333333333335,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.6,75,52,23,0.6933333333333334,0.30666666666666664,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.65,75,43,32,0.5733333333333334,0.4266666666666667,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.7,75,39,36,0.52,0.48,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.75,75,32,43,0.4266666666666667,0.5733333333333334,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.8,75,29,46,0.38666666666666666,0.6133333333333333,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.85,75,26,49,0.3466666666666667,0.6533333333333333,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.9,75,20,55,0.26666666666666666,0.7333333333333333,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.95,75,9,66,0.12,0.88,,Chilli (Candidate D - Supplementary),Chilli,track_d_cross_crop,True
0.5,20,19,1,0.95,0.05,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.55,20,18,2,0.9,0.1,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.6,20,18,2,0.9,0.1,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.65,20,15,5,0.75,0.25,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.7,20,11,9,0.55,0.45,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.75,20,10,10,0.5,0.5,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.8,20,9,11,0.45,0.55,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.85,20,7,13,0.35,0.65,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.9,20,5,15,0.25,0.75,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.95,20,2,18,0.1,0.9,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,False
0.5,20,18,2,0.9,0.1,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.55,20,14,6,0.7,0.3,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.6,20,10,10,0.5,0.5,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.65,20,8,12,0.4,0.6,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.7,20,7,13,0.35,0.65,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.75,20,5,15,0.25,0.75,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.8,20,4,16,0.2,0.8,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.85,20,2,18,0.1,0.9,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.9,20,2,18,0.1,0.9,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
0.95,20,1,19,0.05,0.95,,Chilli (Candidate D - Supplementary),Chilli,track_d_unrelated,True
